week,country,region,sub_region,cases,deaths
2020-09-21,Deutschland,Rheinland-Pfalz,Donnersbergkreis,2,0
2020-09-21,Deutschland,Rheinland-Pfalz,Frankenthal,6,0
2020-09-21,Deutschland,Rheinland-Pfalz,Germersheim,20,0
2020-09-21,Deutschland,Rheinland-Pfalz,Kaiserslautern,12,0
2020-09-21,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),16,0
2020-09-21,Deutschland,Rheinland-Pfalz,Koblenz,14,1
2020-09-21,Deutschland,Rheinland-Pfalz,Kusel,2,0
2020-09-21,Deutschland,Rheinland-Pfalz,Ludwigshafen,38,1
2020-09-21,Deutschland,Rheinland-Pfalz,Mainz,65,0
2020-09-21,Deutschland,Rheinland-Pfalz,Mainz-Bingen,25,0
2020-09-21,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,46,0
2020-09-21,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,7,0
2020-09-21,Deutschland,Rheinland-Pfalz,Neuwied,33,0
2020-09-21,Deutschland,Rheinland-Pfalz,Pirmasens,1,0
2020-09-21,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,4,0
2020-09-21,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,16,0
2020-09-21,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,30,0
2020-09-21,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,5,0
2020-09-21,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,1,0
2020-09-21,Deutschland,Rheinland-Pfalz,Speyer,8,0
2020-09-21,Deutschland,Rheinland-Pfalz,Trier,10,0
2020-09-21,Deutschland,Rheinland-Pfalz,Trier-Saarburg,16,0
2020-09-21,Deutschland,Rheinland-Pfalz,Vulkaneifel,1,0
2020-09-21,Deutschland,Rheinland-Pfalz,Westerwaldkreis,40,0
2020-09-21,Deutschland,Rheinland-Pfalz,Worms,11,0
2020-09-21,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,4,0
2020-09-21,Deutschland,Saarland,Merzig-Wadern,7,0
2020-09-21,Deutschland,Saarland,Neunkirchen,10,0
2020-09-21,Deutschland,Saarland,Saarlouis,27,0
2020-09-21,Deutschland,Saarland,Saarpfalz-Kreis,20,0
2020-09-21,Deutschland,Saarland,Sankt Wendel,5,0
2020-09-21,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,19,0
2020-09-28,Deutschland,Rheinland-Pfalz,Ahrweiler,20,0
2020-09-28,Deutschland,Rheinland-Pfalz,Altenkirchen,16,0
2020-09-28,Deutschland,Rheinland-Pfalz,Alzey-Worms,30,0
2020-09-28,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,18,0
2020-09-28,Deutschland,Rheinland-Pfalz,Bad Kreuznach,15,0
2020-09-28,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,25,0
2020-09-28,Deutschland,Rheinland-Pfalz,Birkenfeld,9,0
2020-09-28,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,8,0
2020-09-28,Deutschland,Rheinland-Pfalz,Cochem-Zell,3,1
2020-09-28,Deutschland,Rheinland-Pfalz,Donnersbergkreis,1,0
2020-09-28,Deutschland,Rheinland-Pfalz,Frankenthal,6,0
2020-09-28,Deutschland,Rheinland-Pfalz,Germersheim,20,0
2020-09-28,Deutschland,Rheinland-Pfalz,Kaiserslautern,48,0
2020-09-28,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),19,0
2020-09-28,Deutschland,Rheinland-Pfalz,Koblenz,11,0
2020-09-28,Deutschland,Rheinland-Pfalz,Kusel,3,0
2020-09-28,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,5,0
2020-09-28,Deutschland,Rheinland-Pfalz,Ludwigshafen,31,0
2020-09-28,Deutschland,Rheinland-Pfalz,Mainz,82,1
2020-09-28,Deutschland,Rheinland-Pfalz,Mainz-Bingen,49,1
2020-09-28,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,30,0
2020-09-28,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,10,0
2020-09-28,Deutschland,Rheinland-Pfalz,Neuwied,50,0
2020-09-28,Deutschland,Rheinland-Pfalz,Pirmasens,3,0
2020-09-28,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,4,0
2020-09-28,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,12,0
2020-09-28,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,33,0
2020-09-28,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,8,0
2020-09-28,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,2,0
2020-09-28,Deutschland,Rheinland-Pfalz,Speyer,8,0
2020-09-28,Deutschland,Rheinland-Pfalz,Trier,25,0
2020-09-28,Deutschland,Rheinland-Pfalz,Trier-Saarburg,28,0
2020-09-28,Deutschland,Rheinland-Pfalz,Vulkaneifel,4,0
2020-09-28,Deutschland,Rheinland-Pfalz,Westerwaldkreis,28,0
2020-09-28,Deutschland,Rheinland-Pfalz,Worms,16,0
2020-09-28,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,5,0
2020-09-28,Deutschland,Saarland,Merzig-Wadern,21,0
2020-09-28,Deutschland,Saarland,Neunkirchen,20,1
2020-09-28,Deutschland,Saarland,Saarlouis,29,0
2020-09-28,Deutschland,Saarland,Saarpfalz-Kreis,22,0
2020-09-28,Deutschland,Saarland,Sankt Wendel,18,0
2020-09-28,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,45,0
2020-10-05,Deutschland,Rheinland-Pfalz,Ahrweiler,30,0
2020-10-05,Deutschland,Rheinland-Pfalz,Altenkirchen,28,0
2020-10-05,Deutschland,Rheinland-Pfalz,Alzey-Worms,40,0
2020-10-05,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,39,0
2020-10-05,Deutschland,Rheinland-Pfalz,Bad Kreuznach,44,1
2020-10-05,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,25,0
2020-10-05,Deutschland,Rheinland-Pfalz,Birkenfeld,18,1
2020-10-05,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,93,0
2020-10-05,Deutschland,Rheinland-Pfalz,Cochem-Zell,7,0
2020-10-05,Deutschland,Rheinland-Pfalz,Donnersbergkreis,13,0
2020-10-05,Deutschland,Rheinland-Pfalz,Frankenthal,13,0
2020-10-05,Deutschland,Rheinland-Pfalz,Germersheim,43,3
2020-10-05,Deutschland,Rheinland-Pfalz,Kaiserslautern,36,0
2020-10-05,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),17,0
2020-10-05,Deutschland,Rheinland-Pfalz,Koblenz,37,0
2020-10-05,Deutschland,Rheinland-Pfalz,Kusel,8,0
2020-10-05,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,10,0
2020-10-05,Deutschland,Rheinland-Pfalz,Ludwigshafen,54,0
2020-10-05,Deutschland,Rheinland-Pfalz,Mainz,133,0
2020-10-05,Deutschland,Rheinland-Pfalz,Mainz-Bingen,85,8
2020-10-05,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,55,1
2020-10-05,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,5,0
2020-10-05,Deutschland,Rheinland-Pfalz,Neuwied,90,1
2020-10-05,Deutschland,Rheinland-Pfalz,Pirmasens,6,0
2020-10-05,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,18,0
2020-10-05,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,25,1
2020-10-05,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,28,0
2020-10-05,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,14,0
2020-10-05,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,9,0
2020-10-05,Deutschland,Rheinland-Pfalz,Speyer,3,0
2020-10-05,Deutschland,Rheinland-Pfalz,Trier,26,0
2020-10-05,Deutschland,Rheinland-Pfalz,Trier-Saarburg,35,1
2020-10-05,Deutschland,Rheinland-Pfalz,Vulkaneifel,29,0
2020-10-05,Deutschland,Rheinland-Pfalz,Westerwaldkreis,39,2
2020-10-05,Deutschland,Rheinland-Pfalz,Worms,12,0
2020-10-05,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,10,0
2020-10-05,Deutschland,Saarland,Merzig-Wadern,56,0
2020-10-05,Deutschland,Saarland,Neunkirchen,37,0
2020-10-05,Deutschland,Saarland,Saarlouis,61,0
2020-10-05,Deutschland,Saarland,Saarpfalz-Kreis,60,0
2020-10-05,Deutschland,Saarland,Sankt Wendel,100,0
2020-10-05,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,51,0
2020-10-12,Deutschland,Rheinland-Pfalz,Ahrweiler,42,1
2020-10-12,Deutschland,Rheinland-Pfalz,Altenkirchen,149,0
2020-10-12,Deutschland,Rheinland-Pfalz,Alzey-Worms,53,0
2020-10-12,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,66,2
2020-10-12,Deutschland,Rheinland-Pfalz,Bad Kreuznach,43,0
2020-10-12,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,85,3
2020-10-12,Deutschland,Rheinland-Pfalz,Birkenfeld,121,4
2020-10-12,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,120,0
2020-10-12,Deutschland,Rheinland-Pfalz,Cochem-Zell,35,0
2020-10-12,Deutschland,Rheinland-Pfalz,Donnersbergkreis,21,0
2020-10-12,Deutschland,Rheinland-Pfalz,Frankenthal,10,0
2020-10-12,Deutschland,Rheinland-Pfalz,Germersheim,65,0
2020-10-12,Deutschland,Rheinland-Pfalz,Kaiserslautern,36,1
2020-10-12,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),41,1
2020-10-12,Deutschland,Rheinland-Pfalz,Koblenz,28,0
2020-10-12,Deutschland,Rheinland-Pfalz,Kusel,19,0
2020-10-12,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,17,0
2020-10-12,Deutschland,Rheinland-Pfalz,Ludwigshafen,79,1
2020-10-12,Deutschland,Rheinland-Pfalz,Mainz,179,1
2020-10-12,Deutschland,Rheinland-Pfalz,Mainz-Bingen,72,0
2020-10-12,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,57,1
2020-10-12,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,13,0
2020-10-12,Deutschland,Rheinland-Pfalz,Neuwied,108,0
2020-10-12,Deutschland,Rheinland-Pfalz,Pirmasens,8,1
2020-10-12,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,47,0
2020-10-12,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,41,0
2020-10-12,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,45,1
2020-10-12,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,39,0
2020-10-12,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,46,0
2020-10-12,Deutschland,Rheinland-Pfalz,Speyer,16,0
2020-10-12,Deutschland,Rheinland-Pfalz,Trier,40,0
2020-10-12,Deutschland,Rheinland-Pfalz,Trier-Saarburg,67,0
2020-10-12,Deutschland,Rheinland-Pfalz,Vulkaneifel,65,1
2020-10-12,Deutschland,Rheinland-Pfalz,Westerwaldkreis,76,1
2020-10-12,Deutschland,Rheinland-Pfalz,Worms,22,0
2020-10-12,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,18,0
2020-10-12,Deutschland,Saarland,Merzig-Wadern,82,1
2020-10-12,Deutschland,Saarland,Neunkirchen,123,0
2020-10-12,Deutschland,Saarland,Saarlouis,143,1
2020-10-12,Deutschland,Saarland,Saarpfalz-Kreis,66,1
2020-10-12,Deutschland,Saarland,Sankt Wendel,129,2
2020-10-12,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,175,1
2020-10-19,Deutschland,Rheinland-Pfalz,Ahrweiler,111,4
2020-10-19,Deutschland,Rheinland-Pfalz,Altenkirchen,149,0
2020-10-19,Deutschland,Rheinland-Pfalz,Alzey-Worms,81,0
2020-10-19,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,109,1
2020-10-19,Deutschland,Rheinland-Pfalz,Bad Kreuznach,93,1
2020-10-19,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,177,8
2020-10-19,Deutschland,Rheinland-Pfalz,Birkenfeld,128,2
2020-10-19,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,170,0
2020-10-19,Deutschland,Rheinland-Pfalz,Cochem-Zell,68,0
2020-10-19,Deutschland,Rheinland-Pfalz,Donnersbergkreis,31,0
2020-10-19,Deutschland,Rheinland-Pfalz,Frankenthal,35,1
2020-10-19,Deutschland,Rheinland-Pfalz,Germersheim,94,2
2020-10-19,Deutschland,Rheinland-Pfalz,Kaiserslautern,85,0
2020-10-19,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),102,1
2020-10-19,Deutschland,Rheinland-Pfalz,Koblenz,67,0
2020-10-19,Deutschland,Rheinland-Pfalz,Kusel,66,2
2020-10-19,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,25,0
2020-10-19,Deutschland,Rheinland-Pfalz,Ludwigshafen,213,6
2020-10-19,Deutschland,Rheinland-Pfalz,Mainz,274,1
2020-10-19,Deutschland,Rheinland-Pfalz,Mainz-Bingen,179,1
2020-10-19,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,81,0
2020-10-19,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,25,0
2020-10-19,Deutschland,Rheinland-Pfalz,Neuwied,168,2
2020-10-19,Deutschland,Rheinland-Pfalz,Pirmasens,21,0
2020-10-19,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,78,0
2020-10-19,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,69,1
2020-10-19,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,99,0
2020-10-19,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,82,0
2020-10-19,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,62,0
2020-10-19,Deutschland,Rheinland-Pfalz,Speyer,34,0
2020-10-19,Deutschland,Rheinland-Pfalz,Trier,130,0
2020-10-19,Deutschland,Rheinland-Pfalz,Trier-Saarburg,109,0
2020-10-19,Deutschland,Rheinland-Pfalz,Vulkaneifel,54,0
2020-10-19,Deutschland,Rheinland-Pfalz,Westerwaldkreis,199,3
2020-10-19,Deutschland,Rheinland-Pfalz,Worms,59,0
2020-10-19,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,24,0
2020-10-19,Deutschland,Saarland,Merzig-Wadern,141,3
2020-10-19,Deutschland,Saarland,Neunkirchen,113,1
2020-10-19,Deutschland,Saarland,Saarlouis,210,1
2020-10-19,Deutschland,Saarland,Saarpfalz-Kreis,132,0
2020-10-19,Deutschland,Saarland,Sankt Wendel,133,7
2020-10-19,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,387,4
2020-10-26,Deutschland,Rheinland-Pfalz,Ahrweiler,133,0
2020-10-26,Deutschland,Rheinland-Pfalz,Altenkirchen,131,2
2020-10-26,Deutschland,Rheinland-Pfalz,Alzey-Worms,139,1
2020-10-26,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,117,3
2020-10-26,Deutschland,Rheinland-Pfalz,Bad Kreuznach,166,0
2020-10-26,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,139,5
2020-10-26,Deutschland,Rheinland-Pfalz,Birkenfeld,140,8
2020-10-26,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,120,0
2020-10-26,Deutschland,Rheinland-Pfalz,Cochem-Zell,72,0
2020-10-26,Deutschland,Rheinland-Pfalz,Donnersbergkreis,58,0
2020-10-26,Deutschland,Rheinland-Pfalz,Frankenthal,44,0
2020-10-26,Deutschland,Rheinland-Pfalz,Germersheim,183,9
2020-10-26,Deutschland,Rheinland-Pfalz,Kaiserslautern,173,2
2020-10-26,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),169,3
2020-10-26,Deutschland,Rheinland-Pfalz,Koblenz,116,0
2020-10-26,Deutschland,Rheinland-Pfalz,Kusel,91,3
2020-10-26,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,51,1
2020-10-26,Deutschland,Rheinland-Pfalz,Ludwigshafen,267,4
2020-10-26,Deutschland,Rheinland-Pfalz,Mainz,325,0
2020-10-26,Deutschland,Rheinland-Pfalz,Mainz-Bingen,253,0
2020-10-26,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,170,1
2020-10-26,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,49,0
2020-10-26,Deutschland,Rheinland-Pfalz,Neuwied,167,2
2020-10-26,Deutschland,Rheinland-Pfalz,Pirmasens,31,0
2020-10-26,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,97,2
2020-10-26,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,120,2
2020-10-26,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,113,2
2020-10-26,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,139,0
2020-10-26,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,86,0
2020-10-26,Deutschland,Rheinland-Pfalz,Speyer,59,0
2020-10-26,Deutschland,Rheinland-Pfalz,Trier,128,0
2020-10-26,Deutschland,Rheinland-Pfalz,Trier-Saarburg,185,2
2020-10-26,Deutschland,Rheinland-Pfalz,Vulkaneifel,37,0
2020-10-26,Deutschland,Rheinland-Pfalz,Westerwaldkreis,184,2
2020-10-26,Deutschland,Rheinland-Pfalz,Worms,77,1
2020-10-26,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,21,0
2020-10-26,Deutschland,Saarland,Merzig-Wadern,153,6
2020-10-26,Deutschland,Saarland,Neunkirchen,238,5
2020-10-26,Deutschland,Saarland,Saarlouis,339,1
2020-10-26,Deutschland,Saarland,Saarpfalz-Kreis,204,3
2020-10-26,Deutschland,Saarland,Sankt Wendel,179,7
2020-10-26,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,584,6
2020-11-02,Deutschland,Rheinland-Pfalz,Ahrweiler,230,8
2020-11-02,Deutschland,Rheinland-Pfalz,Altenkirchen,104,1
2020-11-02,Deutschland,Rheinland-Pfalz,Alzey-Worms,186,1
2020-11-02,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,138,2
2020-11-02,Deutschland,Rheinland-Pfalz,Bad Kreuznach,109,0
2020-11-02,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,139,1
2020-11-02,Deutschland,Rheinland-Pfalz,Birkenfeld,120,8
2020-11-02,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,111,1
2020-11-02,Deutschland,Rheinland-Pfalz,Cochem-Zell,78,0
2020-11-02,Deutschland,Rheinland-Pfalz,Donnersbergkreis,74,0
2020-11-02,Deutschland,Rheinland-Pfalz,Frankenthal,65,0
2020-11-02,Deutschland,Rheinland-Pfalz,Germersheim,238,3
2020-11-02,Deutschland,Rheinland-Pfalz,Kaiserslautern,232,3
2020-11-02,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),140,2
2020-11-02,Deutschland,Rheinland-Pfalz,Koblenz,236,4
2020-11-02,Deutschland,Rheinland-Pfalz,Kusel,213,10
2020-11-02,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,43,1
2020-11-02,Deutschland,Rheinland-Pfalz,Ludwigshafen,229,6
2020-11-02,Deutschland,Rheinland-Pfalz,Mainz,448,1
2020-11-02,Deutschland,Rheinland-Pfalz,Mainz-Bingen,290,5
2020-11-02,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,259,2
2020-11-02,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,61,0
2020-11-02,Deutschland,Rheinland-Pfalz,Neuwied,237,1
2020-11-02,Deutschland,Rheinland-Pfalz,Pirmasens,19,0
2020-11-02,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,145,2
2020-11-02,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,101,0
2020-11-02,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,137,3
2020-11-02,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,123,2
2020-11-02,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,85,2
2020-11-02,Deutschland,Rheinland-Pfalz,Speyer,66,0
2020-11-02,Deutschland,Rheinland-Pfalz,Trier,123,1
2020-11-02,Deutschland,Rheinland-Pfalz,Trier-Saarburg,153,0
2020-11-02,Deutschland,Rheinland-Pfalz,Vulkaneifel,76,1
2020-11-02,Deutschland,Rheinland-Pfalz,Westerwaldkreis,211,1
2020-11-02,Deutschland,Rheinland-Pfalz,Worms,82,1
2020-11-02,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,12,0
2020-11-02,Deutschland,Saarland,Merzig-Wadern,101,2
2020-11-02,Deutschland,Saarland,Neunkirchen,221,9
2020-11-02,Deutschland,Saarland,Saarlouis,341,0
2020-11-02,Deutschland,Saarland,Saarpfalz-Kreis,160,2
2020-11-02,Deutschland,Saarland,Sankt Wendel,110,2
2020-11-02,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,681,14
2020-11-09,Deutschland,Rheinland-Pfalz,Ahrweiler,168,2
2020-11-09,Deutschland,Rheinland-Pfalz,Altenkirchen,103,0
2020-11-09,Deutschland,Rheinland-Pfalz,Alzey-Worms,228,4
2020-11-09,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,145,4
2020-11-09,Deutschland,Rheinland-Pfalz,Bad Kreuznach,174,1
2020-11-09,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,116,0
2020-11-09,Deutschland,Rheinland-Pfalz,Birkenfeld,140,8
2020-11-09,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,107,1
2020-11-09,Deutschland,Rheinland-Pfalz,Cochem-Zell,101,4
2020-11-09,Deutschland,Rheinland-Pfalz,Donnersbergkreis,151,4
2020-11-09,Deutschland,Rheinland-Pfalz,Frankenthal,85,2
2020-11-09,Deutschland,Rheinland-Pfalz,Germersheim,198,3
2020-11-09,Deutschland,Rheinland-Pfalz,Kaiserslautern,234,9
2020-11-09,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),143,3
2020-11-09,Deutschland,Rheinland-Pfalz,Koblenz,164,4
2020-11-09,Deutschland,Rheinland-Pfalz,Kusel,167,14
2020-11-09,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,50,0
2020-11-09,Deutschland,Rheinland-Pfalz,Ludwigshafen,540,15
2020-11-09,Deutschland,Rheinland-Pfalz,Mainz,477,10
2020-11-09,Deutschland,Rheinland-Pfalz,Mainz-Bingen,326,11
2020-11-09,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,324,2
2020-11-09,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,44,0
2020-11-09,Deutschland,Rheinland-Pfalz,Neuwied,265,3
2020-11-09,Deutschland,Rheinland-Pfalz,Pirmasens,25,0
2020-11-09,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,97,1
2020-11-09,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,83,4
2020-11-09,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,292,3
2020-11-09,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,131,5
2020-11-09,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,101,5
2020-11-09,Deutschland,Rheinland-Pfalz,Speyer,203,2
2020-11-09,Deutschland,Rheinland-Pfalz,Trier,81,3
2020-11-09,Deutschland,Rheinland-Pfalz,Trier-Saarburg,104,2
2020-11-09,Deutschland,Rheinland-Pfalz,Vulkaneifel,105,8
2020-11-09,Deutschland,Rheinland-Pfalz,Westerwaldkreis,227,1
2020-11-09,Deutschland,Rheinland-Pfalz,Worms,122,1
2020-11-09,Deutschland,Rheinland-Pfalz,ZweibrÃ¼cken,40,1
2020-11-09,Deutschland,Saarland,Merzig-Wadern,243,6
2020-11-09,Deutschland,Saarland,Neunkirchen,195,1
2020-11-09,Deutschland,Saarland,Saarlouis,311,4
2020-11-09,Deutschland,Saarland,Saarpfalz-Kreis,179,2
2020-11-09,Deutschland,Saarland,Sankt Wendel,89,1
2020-11-09,Deutschland,Saarland,Stadtverband SaarbrÃ¼cken,519,8
2020-11-16,Deutschland,Rheinland-Pfalz,Ahrweiler,171,4
2020-11-16,Deutschland,Rheinland-Pfalz,Altenkirchen,141,4
2020-11-16,Deutschland,Rheinland-Pfalz,Alzey-Worms,214,0
2020-11-16,Deutschland,Rheinland-Pfalz,Bad DÃ¼rkheim,175,8
2020-11-16,Deutschland,Rheinland-Pfalz,Bad Kreuznach,308,5
2020-11-16,Deutschland,Rheinland-Pfalz,Bernkastel-Wittlich,88,2
2020-11-16,Deutschland,Rheinland-Pfalz,Birkenfeld,105,4
2020-11-16,Deutschland,Rheinland-Pfalz,Bitburg-PrÃ¼m,121,1
2020-11-16,Deutschland,Rheinland-Pfalz,Cochem-Zell,85,4
2020-11-16,Deutschland,Rheinland-Pfalz,Donnersbergkreis,129,2
2020-11-16,Deutschland,Rheinland-Pfalz,Frankenthal,68,4
2020-11-16,Deutschland,Rheinland-Pfalz,Germersheim,241,10
2020-11-16,Deutschland,Rheinland-Pfalz,Kaiserslautern,160,5
2020-11-16,Deutschland,Rheinland-Pfalz,Kaiserslautern (Kreisfreie Stadt),98,2
2020-11-16,Deutschland,Rheinland-Pfalz,Koblenz,166,1
2020-11-16,Deutschland,Rheinland-Pfalz,Kusel,114,9
2020-11-16,Deutschland,Rheinland-Pfalz,Landau i.d.Pfalz,40,0
2020-11-16,Deutschland,Rheinland-Pfalz,Ludwigshafen,276,19
2020-11-16,Deutschland,Rheinland-Pfalz,Mainz,549,21
2020-11-16,Deutschland,Rheinland-Pfalz,Mainz-Bingen,310,7
2020-11-16,Deutschland,Rheinland-Pfalz,Mayen-Koblenz,251,4
2020-11-16,Deutschland,Rheinland-Pfalz,Neustadt a.d.WeinstraÃŸe,72,2
2020-11-16,Deutschland,Rheinland-Pfalz,Neuwied,236,6
2020-11-16,Deutschland,Rheinland-Pfalz,Pirmasens,24,0
2020-11-16,Deutschland,Rheinland-Pfalz,Rhein-HunsrÃ¼ck-Kreis,101,1
2020-11-16,Deutschland,Rheinland-Pfalz,Rhein-Lahn-Kreis,133,3
2020-11-16,Deutschland,Rheinland-Pfalz,Rhein-Pfalz-Kreis,210,5
2020-11-16,Deutschland,Rheinland-Pfalz,SÃ¼dliche WeinstraÃŸe,79,1
2020-11-16,Deutschland,Rheinland-Pfalz,SÃ¼dwestpfalz,113,5
2020-11-16,Deutschland,Rheinland-Pfalz,Speyer,120,3
2020-11-16,Deutschland,Rheinland-Pfalz,Trier,72,3
2020-11-16,Deutschland,Rheinland-Pfalz,Trier-Saarburg,172,0
2020-11-16,Deutschland,Rheinland-Pfalz,Vulkaneifel,70,2
2020-11-16,Deutschland,Rheinland-Pfalz,Westerwaldkreis,170,1
2020-11-16,Deutschland,Rheinland-Pfalz,Worms,146,0
